# de Alcobas,# de Baños Completos,# de Niveles ,Administración $,Area Terraza en M2,Año de construcción,Cantidad de Parqueaderos,Estrato,Latitud,Longitud,M2 Area Construida,Piso #,Precio,Predial $,AnoDeExtraccion,MesDeExtraccion
3.0,3.0,1.0,650000.0,0.0,2017.0,3.0,6.0,6.21355171774088,-75.56454420089722,138.0,11.0,880000000.0,1400000.0,2020,9
3.0,2.0,1.0,197000.0,0.0,2018.0,1.0,3.0,6.2016720669755765,-75.59963054603273,60.0,8.0,240000000.0,386000.0,2020,9
3.0,2.0,1.0,,0.0,2022.0,2.0,6.0,6.216322440440866,-75.55547702887523,123.0,26.0,930000000.0,,2020,9
2.0,2.0,1.0,250000.0,0.0,2018.0,1.0,,6.1662556,-75.57152359999998,88.0,20.0,490000000.0,798000.0,2020,9
3.0,2.0,1.0,530000.0,13.0,2015.0,2.0,6.0,6.2041505999999975,-75.55389100000002,120.0,8.0,720000000.0,983000.0,2020,9
3.0,3.0,1.0,382000.0,0.0,2007.0,2.0,6.0,6.1921184201301545,-75.55983289399326,131.0,13.0,670000000.0,655000.0,2020,9
3.0,2.0,1.0,193000.0,0.0,2008.0,1.0,4.0,6.2644253,-75.5892507,72.0,11.0,310000000.0,279806.0,2020,8
3.0,2.0,1.0,535000.0,0.0,1973.0,1.0,4.0,6.249648819119912,-75.5631485,165.0,13.0,305000000.0,231000.0,2020,9
1.0,1.0,1.0,290000.0,0.0,2021.0,1.0,6.0,6.1963630537819245,-75.5645227432251,61.28,5.0,426000000.0,,2020,9
2.0,2.0,1.0,550000.0,0.0,2016.0,2.0,,6.25660205479493,-75.57563781738281,160.0,5.0,840000000.0,1500000.0,2020,9
3.0,2.0,1.0,688000.0,0.0,1990.0,3.0,,6.187748657605899,-75.56524777785638,179.4,3.0,590000000.0,840000.0,2020,9
3.0,4.0,1.0,355000.0,0.0,2011.0,1.0,,6.151093949903093,-75.6099271774292,160.0,13.0,610000000.0,537000.0,2020,9
3.0,3.0,1.0,794000.0,0.0,1970.0,1.0,4.0,6.249981900000001,-75.5640145,250.7,23.0,415000000.0,610590.0,2020,8
3.0,2.0,1.0,180000.0,0.0,2020.0,1.0,,6.176203,-75.6079776,61.0,15.0,250000000.0,,2020,9
3.0,2.0,1.0,,0.0,2020.0,1.0,4.0,6.25660205479493,-75.57563781738281,86.8,8.0,460000000.0,,2020,9
2.0,2.0,1.0,130000.0,0.0,2019.0,1.0,,6.25660205479493,-75.57563781738281,55.0,14.0,198000000.0,,2020,8
1.0,1.0,1.0,320000.0,0.0,1995.0,1.0,4.0,6.224442601313074,-75.5660937772461,49.15,7.0,250000000.0,222000.0,2020,9
3.0,2.0,1.0,327000.0,0.0,2007.0,2.0,5.0,6.181632886602987,-75.58566927909852,80.7,5.0,385000000.0,700000.0,2020,9
3.0,2.0,1.0,,0.0,2020.0,1.0,,6.262293700000002,-75.59797640000002,110.0,5.0,450000000.0,,2020,9
1.0,1.0,1.0,260000.0,25.0,2016.0,0.0,,6.237261999999999,-75.6007807,37.0,2.0,220000000.0,300000.0,2020,9
3.0,2.0,1.0,178500.0,0.0,2016.0,1.0,4.0,6.336838823095852,-75.54351568222044,70.83,11.0,268000000.0,180000.0,2020,9
3.0,2.0,1.0,247700.0,0.0,2016.0,2.0,5.0,6.14836317351744,-75.62155723571776,107.5,17.0,485000000.0,388000.0,2020,9
4.0,4.0,1.0,875000.0,0.0,2017.0,2.0,6.0,6.25660205479493,-75.57563781738281,220.0,6.0,1460000000.0,2500000.0,2020,9
3.0,2.0,1.0,350000.0,0.0,2019.0,1.0,,6.154553700000001,-75.5784192,76.11,14.0,420000000.0,700000.0,2020,9
3.0,2.0,1.0,260000.0,0.0,2007.0,1.0,4.0,6.25660205479493,-75.57563781738281,80.35,12.0,420000000.0,329000.0,2020,9
2.0,2.0,1.0,,0.0,2021.0,1.0,,6.061618900000001,-75.5035639,58.33,1.0,320000000.0,,2020,9
2.0,1.0,1.0,,0.0,2002.0,0.0,,6.165132507051824,-75.62043981490383,31.0,3.0,120000000.0,16679.0,2020,9
3.0,2.0,1.0,150000.0,0.0,2019.0,1.0,4.0,6.25660205479493,-75.57563781738281,64.11,20.0,210000000.0,,2020,9
3.0,2.0,1.0,390000.0,0.0,2006.0,2.0,,6.25660205479493,-75.57563781738281,113.0,17.0,585000000.0,700000.0,2020,9
2.0,2.0,1.0,331000.0,16.65,2017.0,1.0,5.0,6.25660205479493,-75.57563781738281,88.0,2.0,470000000.0,750000.0,2020,9
3.0,2.0,2.0,535000.0,0.0,1997.0,1.0,,6.201935099999999,-75.56092459999998,117.0,2.0,440000000.0,309000.0,2020,9
3.0,2.0,1.0,277000.0,0.0,1985.0,1.0,6.0,6.242157573721836,-75.59496799999998,104.62,6.0,390000000.0,744734.0,2020,9
3.0,2.0,1.0,260000.0,0.0,1991.0,1.0,,6.25660205479493,-75.57563781738281,70.0,4.0,235000000.0,476000.0,2020,9
2.0,2.0,1.0,,0.0,2020.0,1.0,,6.1458938,-75.6243635,69.01,16.0,300000000.0,,2020,9
1.0,2.0,1.0,,0.0,2020.0,1.0,,6.1458938,-75.6243635,48.0,9.0,255000000.0,,2020,9
2.0,3.0,2.0,513000.0,70.8,2019.0,2.0,6.0,6.25660205479493,-75.57563781738281,127.8,20.0,990000000.0,,2020,9
1.0,2.0,1.0,,0.0,2020.0,1.0,,6.5601295,-75.8297754,56.0,7.0,220000000.0,,2020,9
3.0,2.0,1.0,270235.0,0.0,2013.0,2.0,,6.25660205479493,-75.57563781738281,78.0,9.0,390000000.0,363781.0,2020,9
3.0,2.0,1.0,370000.0,0.0,2020.0,2.0,5.0,6.166810271400629,-75.57263939895019,94.61,5.0,580000000.0,,2020,9
1.0,1.0,1.0,250000.0,0.0,1996.0,1.0,5.0,6.230012867038638,-75.56868506750172,43.84,8.0,260000000.0,144741.0,2020,9
3.0,2.0,1.0,357000.0,0.0,2012.0,1.0,,6.193028535758276,-75.56304480130969,80.76,20.0,500000000.0,499036.0,2020,9
3.0,3.0,1.0,,0.0,2020.0,2.0,5.0,6.25660205479493,-75.57563781738281,154.0,10.0,759000000.0,,2020,9
2.0,2.0,1.0,388400.0,0.0,2014.0,2.0,6.0,6.190987283664391,-75.57559490203856,92.0,19.0,550000000.0,780746.0,2020,8
2.0,2.0,1.0,388400.0,0.0,2014.0,2.0,6.0,6.190987283664391,-75.57559490203856,92.4,19.0,555000000.0,780746.0,2020,9
3.0,3.0,1.0,280000.0,0.0,2020.0,2.0,,6.1698653,-75.57041050000002,97.5,6.0,570000000.0,,2020,9
3.0,2.0,1.0,550000.0,0.0,2015.0,2.0,6.0,6.2129593316902065,-75.56769847869873,117.0,18.0,680000000.0,980000.0,2020,9
3.0,4.0,1.0,580000.0,0.0,2009.0,2.0,,6.2012831703880185,-75.55476424473454,152.0,7.0,815000000.0,1184511.0,2020,9
3.0,3.0,1.0,319800.0,0.0,2019.0,1.0,,6.141716400000001,-75.61843429999998,130.9,17.0,575000000.0,607500.0,2020,9
2.0,2.0,1.0,320600.0,0.0,2012.0,2.0,,6.25660205479493,-75.57563781738281,90.0,10.0,540000000.0,742898.0,2020,9
3.0,2.0,1.0,,0.0,,1.0,,6.247049124309733,-75.60575465527697,105.51,3.0,517000000.0,,2020,9
2.0,2.0,1.0,268900.0,0.0,1985.0,1.0,,6.25660205479493,-75.57563781738281,64.5,1.0,290000000.0,240000.0,2020,9
3.0,2.0,1.0,,0.0,,1.0,,6.247049124309733,-75.60609797803087,112.03,4.0,548000000.0,,2020,9
3.0,2.0,1.0,,0.0,,1.0,,6.247134445323808,-75.60571173993274,105.51,7.0,523000000.0,,2020,9
3.0,2.0,1.0,,0.0,,1.0,,6.247262426818841,-75.60571173993274,112.03,8.0,554000000.0,,2020,9
3.0,2.0,1.0,280000.0,0.0,2005.0,1.0,,6.25660205479493,-75.57563781738281,76.0,9.0,350000000.0,395000.0,2020,9
3.0,2.0,1.0,,0.0,,1.0,,6.2470917848185,-75.60618380871934,105.51,9.0,526000000.0,,2020,9
3.0,2.0,1.0,,0.0,,1.0,,6.247134445323808,-75.60614089337511,105.51,5.0,520000000.0,,2020,9
3.0,2.0,1.0,,0.0,,1.0,,6.247134445323808,-75.60575465527697,112.03,6.0,551000000.0,,2020,9
3.0,2.0,1.0,,0.0,,1.0,,6.247049124309733,-75.60614089337511,105.51,2.0,576000000.0,,2020,9
2.0,2.0,1.0,,0.0,2020.0,2.0,6.0,6.190405555407701,-75.56332295092233,92.0,18.0,700000000.0,,2020,9
1.0,1.0,1.0,80500.0,0.0,2013.0,0.0,,6.342684563976822,-75.57564884734238,38.0,14.0,90500000.0,221050.0,2020,8
2.0,2.0,1.0,242800.0,0.0,2014.0,1.0,5.0,6.25660205479493,-75.57563781738281,71.0,2.0,385000000.0,800000.0,2020,9
2.0,2.0,1.0,174000.0,0.0,2018.0,1.0,,6.1519631,-75.6394322,57.0,4.0,215900000.0,89000.0,2020,9
3.0,2.0,1.0,330000.0,0.0,2015.0,2.0,6.0,6.2219159251166785,-75.56742391534424,93.11,24.0,580000000.0,800000.0,2020,9
2.0,2.0,1.0,210000.0,0.0,2017.0,1.0,,6.1626072,-75.63320499999998,69.0,6.0,260000000.0,240000.0,2020,9
3.0,3.0,1.0,572886.0,0.0,2010.0,2.0,,6.196351000000001,-75.5677147,147.0,,720000000.0,1100000.0,2020,9
3.0,3.0,1.0,360000.0,0.0,2018.0,1.0,,6.2351437699188805,-75.57271957397461,121.1,15.0,755000000.0,1150000.0,2020,9
3.0,2.0,1.0,200000.0,0.0,2019.0,1.0,,6.2405890999999984,-75.60597290000003,101.0,5.0,480000000.0,804384.0,2020,9
3.0,2.0,1.0,261396.0,0.0,2015.0,1.0,4.0,6.158043673825147,-75.57862869672852,93.0,7.0,415000000.0,690000.0,2020,9
3.0,2.0,1.0,490000.0,0.0,1995.0,2.0,,6.25660205479493,-75.57563781738281,145.0,8.0,580000000.0,603000.0,2020,9
2.0,2.0,1.0,185000.0,0.0,2014.0,1.0,4.0,6.2738363018090615,-75.58243990009942,58.59,14.0,250000000.0,271514.0,2020,9
4.0,2.0,1.0,,0.0,2007.0,0.0,3.0,6.2036949679844975,-75.58408440185241,104.32,3.0,250000000.0,219493.0,2020,9
3.0,2.0,1.0,230000.0,0.0,2019.0,1.0,4.0,6.3268013,-75.55778829999997,73.4,15.0,288000000.0,,2020,9
2.0,2.0,1.0,340000.0,0.0,1993.0,1.0,,6.25660205479493,-75.57563781738281,72.0,5.0,340000000.0,,2020,9
4.0,4.0,1.0,964000.0,0.0,1989.0,3.0,6.0,6.198381069053079,-75.57121323121338,238.6,5.0,800000000.0,1256000.0,2020,9
1.0,1.0,1.0,189300.0,0.0,,1.0,,6.25660205479493,-75.57563781738281,83.0,3.0,350000000.0,,2020,9
3.0,2.0,1.0,154000.0,0.0,2015.0,1.0,,6.198070386983567,-75.59566621639404,97.0,11.0,240000000.0,81000.0,2020,9
2.0,2.0,1.0,220000.0,0.0,2020.0,1.0,,6.25660205479493,-75.57563781738281,66.0,5.0,380000000.0,,2020,9
2.0,2.0,1.0,220000.0,0.0,2020.0,1.0,,6.25660205479493,-75.57563781738281,66.28,6.0,380000000.0,,2020,9
2.0,2.0,1.0,260000.0,0.0,2011.0,1.0,,6.2169018,-75.6046516,83.0,22.0,370000000.0,260000.0,2020,8
3.0,3.0,1.0,219000.0,0.0,2018.0,1.0,,6.2553157,-75.59566720000002,203.4,4.0,750000000.0,,2020,9
4.0,3.0,1.0,375000.0,0.0,2008.0,1.0,,6.2649671,-75.58850079999998,148.0,10.0,560000000.0,625000.0,2020,9
2.0,2.0,1.0,290000.0,0.0,2020.0,0.0,,6.1912868556777845,-75.56340458803164,91.68,5.0,610000000.0,,2020,9
2.0,2.0,1.0,311200.0,0.0,2015.0,1.0,,6.156984030696559,-75.57708730641829,90.9,21.0,385000000.0,1926492.0,2020,9
4.0,4.0,2.0,431000.0,0.0,,1.0,5.0,6.175430940987425,-75.59107958159824,195.0,8.0,595000000.0,1410000.0,2020,9
3.0,2.0,1.0,275000.0,0.0,2017.0,2.0,,6.25660205479493,-75.57563781738281,100.0,15.0,530000000.0,900000.0,2020,9
2.0,2.0,1.0,170100.0,0.0,,1.0,,6.0327648,-75.437659,60.0,2.0,215000000.0,110000.0,2020,9
2.0,2.0,1.0,300000.0,0.0,2010.0,1.0,,6.25660205479493,-75.57563781738281,96.1,4.0,430000000.0,,2020,9
3.0,3.0,1.0,568800.0,0.0,2018.0,2.0,,6.25660205479493,-75.57563781738281,134.0,16.0,740000000.0,1105634.0,2020,9
4.0,3.0,1.0,627000.0,0.0,1985.0,2.0,6.0,6.25660205479493,-75.57563781738281,180.0,2.0,530000000.0,983413.0,2020,9
2.0,2.0,1.0,240000.0,0.0,2020.0,2.0,,6.25660205479493,-75.57563781738281,80.0,7.0,470000000.0,,2020,9
3.0,2.0,1.0,570000.0,0.0,1995.0,2.0,6.0,6.184834299999999,-75.5768871,134.67,4.0,580000000.0,548000.0,2020,9
3.0,2.0,1.0,,0.0,1989.0,2.0,,6.25660205479493,-75.57563781738281,170.0,6.0,490000000.0,,2020,9
3.0,2.0,1.0,255000.0,0.0,2012.0,1.0,,6.25660205479493,-75.57563781738281,97.43,4.0,435000000.0,755000.0,2020,9
1.0,1.0,1.0,83674.0,0.0,2012.0,0.0,3.0,6.25660205479493,-75.57563781738281,32.7,14.0,98000000.0,85197.0,2020,9
3.0,2.0,1.0,222900.0,0.0,2015.0,1.0,4.0,6.25660205479493,-75.57563781738281,63.0,5.0,260000000.0,340000.0,2020,9
2.0,2.0,1.0,140954.0,0.0,2018.0,1.0,,6.3199527922407315,-75.5675269333078,53.37,22.0,226000000.0,,2020,9
3.0,2.0,1.0,501293.0,0.0,2002.0,2.0,,6.210276962885772,-75.56422072406356,134.0,4.0,570000000.0,1949520.0,2020,9
2.0,2.0,1.0,402472.0,0.0,2010.0,2.0,5.0,6.1779762743386515,-75.57338102787344,123.0,1.0,495000000.0,1106708.0,2020,9
2.0,2.0,1.0,668000.0,0.0,2014.0,3.0,,6.167286499999999,-75.5836963,121.0,2.0,850000000.0,5585000.0,2020,9
3.0,2.0,1.0,,0.0,2020.0,1.0,,6.16394566618004,-75.63674720130969,66.13,22.0,321000000.0,,2020,9
3.0,2.0,1.0,440000.0,0.0,1990.0,1.0,5.0,6.240357599999999,-75.583461,174.0,4.0,750000000.0,670000.0,2020,9
2.0,2.0,1.0,,0.0,2019.0,1.0,,6.1421508000000005,-75.60669000000001,56.0,3.0,235000000.0,355240.0,2020,9
2.0,2.0,1.0,420000.0,0.0,2016.0,2.0,,6.1742012000000015,-75.57062379999998,97.0,10.0,495000000.0,900000.0,2020,9
3.0,3.0,2.0,600000.0,0.0,1988.0,2.0,,6.25660205479493,-75.57563781738281,140.0,8.0,540000000.0,740000.0,2020,9
3.0,3.0,1.0,290000.0,0.0,2017.0,1.0,,6.25660205479493,-75.57563781738281,106.0,26.0,430000000.0,600000.0,2020,9
2.0,2.0,1.0,300000.0,0.0,,1.0,5.0,6.2425434888197655,-75.59826610176052,85.0,6.0,420000000.0,450000.0,2020,9
4.0,4.0,1.0,807285.0,0.0,,4.0,,6.1828539000000005,-75.558812,264.94,16.0,1990000000.0,3693086.0,2020,9
3.0,1.0,1.0,,0.0,1999.0,0.0,2.0,6.228198839348501,-75.53335218308672,42.0,3.0,165000000.0,21830.0,2020,9
4.0,3.0,1.0,,0.0,1979.0,0.0,3.0,6.254377678105374,-75.5644723010275,134.9,3.0,365000000.0,156283.0,2020,9
3.0,2.0,1.0,200000.0,0.0,2019.0,1.0,4.0,6.2482582,-75.5962155,105.0,3.0,470000000.0,,2020,9
2.0,2.0,1.0,,0.0,1980.0,0.0,3.0,6.242003261915547,-75.55830265491551,57.4,3.0,190000000.0,51723.0,2020,9
3.0,2.0,1.0,420000.0,0.0,2017.0,3.0,,6.161657900000002,-75.57387899999998,109.0,12.0,650000000.0,,2020,9
3.0,3.0,1.0,495000.0,0.0,2010.0,2.0,6.0,6.25660205479493,-75.57563781738281,155.0,19.0,795000000.0,1600000.0,2020,9
3.0,2.0,1.0,530000.0,0.0,1988.0,2.0,6.0,6.25660205479493,-75.57563781738281,165.0,3.0,550000000.0,690000.0,2020,9
4.0,2.0,1.0,780000.0,0.0,1998.0,2.0,,6.204917900000001,-75.5745766,153.0,7.0,600000000.0,785514.0,2020,9
3.0,3.0,1.0,476500.0,0.0,1980.0,1.0,,6.25660205479493,-75.57563781738281,159.4,4.0,560000000.0,2823900.0,2020,9
3.0,3.0,1.0,764000.0,0.0,2018.0,3.0,6.0,6.1824338398356025,-75.55851681534423,279.0,21.0,2180000000.0,,2020,9
3.0,2.0,3.0,,0.0,2008.0,1.0,,6.1531175000000005,-75.5845429,72.0,3.0,195000000.0,350000.0,2020,9
3.0,3.0,1.0,580000.0,0.0,2020.0,3.0,,6.25660205479493,-75.57563781738281,198.0,14.0,1450000000.0,,2020,9
2.0,1.0,1.0,330000.0,0.0,1984.0,1.0,,6.1841794000000005,-75.57206149999998,85.4,3.0,350000000.0,290000.0,2020,9
3.0,2.0,1.0,225000.0,0.0,,1.0,,6.153291900000001,-75.60612340000002,67.0,14.0,253000000.0,262000.0,2020,9
3.0,3.0,1.0,800000.0,0.0,1980.0,2.0,5.0,6.184034539138326,-75.57641867699891,224.0,6.0,680000000.0,608751.0,2020,9
3.0,2.0,1.0,700000.0,0.0,2010.0,1.0,,6.180001400000001,-75.58647789999998,76.0,7.0,395000000.0,700000.0,2020,9
3.0,2.0,1.0,222800.0,0.0,2015.0,1.0,,6.25660205479493,-75.57563781738281,57.55,6.0,260000000.0,743000.0,2020,9
3.0,3.0,1.0,850000.0,0.0,1995.0,2.0,6.0,6.25660205479493,-75.57563781738281,188.0,6.0,780000000.0,730000.0,2020,9
3.0,2.0,1.0,270000.0,0.0,2007.0,1.0,,6.180025700000002,-75.5864509,95.4,3.0,460000000.0,450000.0,2020,9
3.0,3.0,1.0,467000.0,0.0,2014.0,2.0,6.0,6.187752,-75.5793636,135.8,9.0,750000000.0,987500.0,2020,9
3.0,3.0,1.0,445000.0,0.0,2014.0,2.0,,6.160310216613675,-75.57576656341553,130.0,4.0,650000000.0,671000.0,2020,9
2.0,1.0,1.0,82000.0,0.0,2017.0,0.0,,6.17596,-75.6475887,38.0,14.0,95000000.0,,2020,9
1.0,2.0,1.0,190000.0,0.0,2015.0,1.0,,6.1475401,-75.61291709999998,74.0,5.0,335000000.0,215000.0,2020,9
3.0,2.0,1.0,151900.0,0.0,2016.0,1.0,,6.1497281,-75.6196142,61.0,3.0,245000000.0,220000.0,2020,9
2.0,2.0,1.0,211000.0,0.0,2015.0,1.0,,6.1503476,-75.6146042,57.0,19.0,230000000.0,180000.0,2020,9
3.0,2.0,1.0,284000.0,0.0,2009.0,1.0,5.0,6.25660205479493,-75.57563781738281,80.0,5.0,385000000.0,400000.0,2020,9
4.0,5.0,1.0,969600.0,0.0,1991.0,3.0,,6.1999922,-75.57173159999998,245.85,5.0,920000000.0,1294951.0,2020,9
3.0,3.0,1.0,835700.0,0.0,2016.0,4.0,5.0,6.25660205479493,-75.57563781738281,249.36,17.0,1290000000.0,4988830.0,2020,9
3.0,3.0,1.0,931151.0,0.0,2008.0,3.0,6.0,6.25660205479493,-75.57563781738281,312.0,15.0,1550000000.0,8970986.0,2020,9
3.0,1.0,1.0,,0.0,1999.0,0.0,,6.170421311424389,-75.6415482535452,72.0,4.0,170000000.0,75000.0,2020,9
3.0,2.0,1.0,220000.0,0.0,2021.0,1.0,,6.25660205479493,-75.57563781738281,73.0,13.0,354000000.0,,2020,9
3.0,3.0,2.0,1095500.0,0.0,1985.0,2.0,,6.25660205479493,-75.57563781738281,171.6,3.0,650000000.0,3192000.0,2020,9
3.0,2.0,1.0,307000.0,0.0,2006.0,1.0,,6.2450122000000015,-75.6084386,105.0,2.0,420000000.0,414617.0,2020,9
3.0,2.0,1.0,374000.0,0.0,2010.0,1.0,,6.25660205479493,-75.57563781738281,100.6,3.0,440000000.0,,2020,9
2.0,2.0,1.0,261615.0,0.0,,1.0,5.0,6.171977367245332,-75.57455710130965,64.38,16.0,310000000.0,1516802.0,2020,9
3.0,2.0,1.0,372600.0,0.0,2017.0,1.0,5.0,6.220169376846638,-75.57512282146492,106.0,20.0,600000000.0,453864.0,2020,9
3.0,3.0,1.0,450000.0,73.0,2010.0,2.0,6.0,6.2083528,-75.5501531,205.0,1.0,935000000.0,1930000.0,2020,9
3.0,2.0,1.0,490000.0,0.0,1995.0,2.0,,6.25660205479493,-75.57563781738281,150.0,3.0,580000000.0,609000.0,2020,9
3.0,2.0,1.0,490000.0,0.0,1995.0,2.0,,6.25660205479493,-75.57563781738281,155.0,12.0,670000000.0,614000.0,2020,9
3.0,2.0,1.0,300000.0,0.0,2021.0,2.0,,6.166667599999999,-75.57229709999999,102.14,22.0,570000000.0,,2020,9
3.0,2.0,1.0,320000.0,0.0,2011.0,1.0,,6.180750700000001,-75.57963840000002,96.06,2.0,420000000.0,756000.0,2020,9
3.0,3.0,1.0,317000.0,0.0,2003.0,2.0,,6.2387416,-75.60950609999998,98.0,5.0,485000000.0,401619.0,2020,9
2.0,2.0,1.0,80000.0,0.0,2020.0,1.0,,6.176610013191763,-75.60827413447271,63.0,20.0,250000000.0,,2020,9
2.0,2.0,2.0,,0.0,2020.0,0.0,,6.1794429404106985,-75.6080343488958,60.0,2.0,125000000.0,,2020,9
3.0,2.0,1.0,60000.0,0.0,,1.0,,6.271364599999999,-75.58621140000002,60.48,4.0,190000000.0,115000.0,2020,9
3.0,2.0,1.0,234370.0,0.0,2013.0,1.0,4.0,6.25660205479493,-75.57563781738281,66.14,11.0,290000000.0,764910.0,2020,9
3.0,2.0,1.0,10000.0,0.0,2004.0,0.0,3.0,6.328701454507606,-75.56661933121337,56.0,2.0,180000000.0,250915.0,2020,9
2.0,2.0,1.0,380000.0,0.0,2004.0,2.0,6.0,6.25660205479493,-75.57563781738281,162.0,7.0,810000000.0,1120000.0,2020,9
2.0,2.0,1.0,260000.0,0.0,2011.0,1.0,5.0,6.2169018,-75.6046516,83.0,22.0,370000000.0,260000.0,2020,9
2.0,2.0,1.0,,0.0,2021.0,1.0,4.0,6.1488307,-75.6090064,64.0,13.0,330000000.0,,2020,9
3.0,3.0,1.0,450000.0,0.0,2018.0,3.0,5.0,6.178594359888258,-75.5745583560784,157.0,17.0,895000000.0,1500000.0,2020,9
3.0,2.0,1.0,150000.0,0.0,2008.0,0.0,4.0,6.25660205479493,-75.57563781738281,58.0,17.0,215000000.0,177000.0,2020,9
4.0,2.0,1.0,275000.0,0.0,1985.0,1.0,5.0,6.2288105441781445,-75.59914408446896,117.0,3.0,395000000.0,380000.0,2020,10
1.0,2.0,1.0,490000.0,0.0,2014.0,2.0,,6.1824863,-75.56530009999999,86.0,,580000000.0,1200000.0,2020,10
3.0,3.0,1.0,650000.0,0.0,2002.0,3.0,,6.20626857278997,-75.56881427764894,167.76,10.0,820000000.0,1039670.0,2020,9
3.0,2.0,1.0,,0.0,2016.0,1.0,,6.1442012383066045,-75.61667713199816,76.5,6.0,330000000.0,,2020,9
3.0,2.0,1.0,330000.0,0.0,2017.0,1.0,,6.1458938,-75.6243635,75.0,4.0,330000000.0,,2020,9
3.0,2.0,1.0,267840.0,0.0,2017.0,2.0,,6.1755093,-75.58907020000002,121.2,2.0,528657900.0,2041014.0,2020,9
3.0,2.0,1.0,200000.0,0.0,2019.0,1.0,,6.25660205479493,-75.57563781738281,63.0,27.0,330000000.0,300000.0,2020,10
3.0,2.0,1.0,261360.0,0.0,2017.0,2.0,,6.1755093,-75.58907020000002,111.4,4.0,514590000.0,2025336.0,2020,9
3.0,2.0,1.0,260000.0,0.0,2016.0,2.0,4.0,6.1408486161949325,-75.61853502342237,90.0,16.0,370000000.0,312500.0,2020,10
2.0,2.0,1.0,140000.0,0.0,2014.0,1.0,,6.1706709,-75.63386149999997,47.0,9.0,168000000.0,150000.0,2020,9
3.0,2.0,1.0,222480.0,0.0,2017.0,1.0,,6.1755093,-75.58907020000002,90.85,2.0,412197500.0,1704672.0,2020,9
3.0,3.0,1.0,484000.0,0.0,2018.0,2.0,5.0,6.1594274352112235,-75.57624383121336,150.0,11.0,830000000.0,,2020,9
2.0,2.0,1.0,343000.0,0.0,2005.0,1.0,,6.2145399,-75.56635490000002,100.0,8.0,460000000.0,580000.0,2020,10
3.0,2.0,1.0,302675.0,0.0,2017.0,1.0,,6.1458938,-75.6243635,85.14,15.0,350000000.0,355500.0,2020,9
2.0,3.0,1.0,699000.0,0.0,2017.0,3.0,,6.25660205479493,-75.57563781738281,194.0,9.0,1250000000.0,1135000.0,2020,10
3.0,2.0,1.0,240000.0,0.0,2002.0,1.0,,6.25660205479493,-75.57563781738281,67.06,1.0,260000000.0,243000.0,2020,10
1.0,1.0,1.0,247000.0,0.0,2006.0,1.0,,6.182966899999999,-75.5809927,60.0,12.0,315000000.0,268624.0,2020,10
3.0,2.0,1.0,570000.0,0.0,2009.0,2.0,6.0,6.25660205479493,-75.57563781738281,116.0,14.0,630000000.0,710000.0,2020,10
1.0,1.0,1.0,306500.0,0.0,2014.0,1.0,,6.25660205479493,-75.57563781738281,54.0,14.0,350000000.0,439000.0,2020,10
3.0,2.0,1.0,,0.0,1990.0,0.0,3.0,6.235081154738612,-75.55294487062119,80.15,1.0,260000000.0,549146.0,2020,10
2.0,2.0,1.0,460000.0,0.0,2017.0,2.0,,6.1736653623521205,-75.57002897354127,87.0,10.0,450000000.0,1100000.0,2020,10
3.0,2.0,1.0,252000.0,0.0,2013.0,1.0,,6.174688979748164,-75.57080984115599,88.0,12.0,430000000.0,1000000.0,2020,10
2.0,2.0,1.0,21519.0,0.0,2017.0,1.0,4.0,6.25660205479493,-75.57563781738281,70.51,23.0,290000000.0,278596.0,2020,10
3.0,2.0,1.0,140000.0,0.0,2008.0,1.0,,6.19153082670713,-75.59947080756237,54.0,3.0,175000000.0,125087.0,2020,10
3.0,2.0,1.0,330000.0,0.0,2015.0,1.0,,6.1722454,-75.5705167,93.0,4.0,460000000.0,966000.0,2020,10
2.0,2.0,1.0,431177.0,0.0,2009.0,2.0,6.0,6.261038648015129,-75.5897569656372,120.0,7.0,650000000.0,800000.0,2020,10
3.0,2.0,1.0,268000.0,0.0,2014.0,1.0,4.0,6.25660205479493,-75.57563781738281,102.0,13.0,355000000.0,680000.0,2020,9
2.0,2.0,1.0,507000.0,0.0,1989.0,2.0,,6.205879599999999,-75.5700708,122.0,6.0,470000000.0,2460000.0,2020,10
2.0,2.0,1.0,310000.0,0.0,2015.0,2.0,,6.25660205479493,-75.57563781738281,80.5,13.0,487000000.0,600000.0,2020,10
3.0,2.0,1.0,,0.0,2022.0,2.0,,6.2157258,-75.556162,123.45,26.0,960000000.0,,2020,10
3.0,2.0,1.0,160000.0,0.0,2020.0,1.0,,6.165636,-75.6461127,76.0,2.0,283000000.0,500000.0,2020,10
3.0,2.0,1.0,345605.0,0.0,2015.0,2.0,,6.169828499999999,-75.5694231,81.37,6.0,400000000.0,940545.0,2020,10
3.0,2.0,1.0,192000.0,0.0,1974.0,1.0,5.0,6.2460283057373065,-75.58170491033923,155.09,2.0,420000000.0,582228.0,2020,10
3.0,2.0,1.0,80000.0,0.0,,0.0,,6.176700299999999,-75.63502679999998,55.0,24.0,175000000.0,,2020,10
3.0,3.0,1.0,435000.0,0.0,2013.0,2.0,,6.2395575,-75.591539,104.5,3.0,550000000.0,670000.0,2020,10
3.0,2.0,1.0,283000.0,0.0,2006.0,1.0,,6.25660205479493,-75.57563781738281,92.0,2.0,500000000.0,500000.0,2020,10
