Administracion,Area,Banos,Barrio,Ciudad,Estrato,ExtractionDate,Habitaciones,Latitud,Longitud,Parqueaderos,Precio,ScreenshotPath,SitioWeb
300000.0,70.0,2.0,Altos del Poblado,Medellín,6.0,2022-09-17,2.0,6.292036056518555,-75.54340362548828,2.0,460000000.0,Images/fincaraiz_7572760.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/altos-del-poblado/medellin/7572760
177000.0,84.0,2.0,Robledo,Medellín,3.0,2022-09-17,3.0,6.276612281799316,-75.5912094116211,1.0,395000000.0,Images/fincaraiz_7572785.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/robledo/medellin/7572785
,55.0,2.0,bello,Bello,3.0,2022-09-17,3.0,6.334068775177002,-75.5546646118164,0.0,220000000.0,Images/fincaraiz_7572788.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bello/bello/7572788
,65.0,2.0,MARIA AUXILIADORA,Marinilla,4.0,2022-09-17,2.0,6.2208991050720215,-75.56829071044922,0.0,318945000.0,Images/fincaraiz_7572801.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/maria-auxiliadora/marinilla/7572801
50000.0,43.0,1.0,Buenos Aires,Medellín,3.0,2022-09-17,3.0,6.228664875030518,-75.53584289550781,0.0,147000000.0,Images/fincaraiz_7572835.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/buenos-aires/medellin/7572835
425000.0,95.0,2.0,Laureles,Medellín,6.0,2022-09-17,3.0,6.259178638458252,-75.5909652709961,1.0,449000000.0,Images/fincaraiz_7572844.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7572844
500000.0,139.0,3.0,El Poblado,Medellín,6.0,2022-10-23,4.0,6.20551347732544,-75.59931182861328,2.0,490000000.0,Images/fincaraiz_7572863.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7572863
99900.0,42.0,1.0,san antonio de prado,San Antonio de Prado,2.0,2022-09-17,2.0,6.1750569343566895,-75.64656066894531,0.0,132000000.0,Images/fincaraiz_7572872.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-antonio-de-prado/san-antonio-de-prado/7572872
300000.0,78.0,2.0,Laureles,Medellín,5.0,2022-09-17,2.0,6.250357151031494,-75.59160614013672,1.0,390000000.0,Images/fincaraiz_7572886.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7572886
90000.0,39.0,1.0,San Antonio Del Prado,Medellín,3.0,2022-09-17,2.0,6.175717830657959,-75.64905548095703,0.0,128000000.0,Images/fincaraiz_7572917.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-antonio-del-prado/medellin/7572917
272000.0,93.0,3.0,Medellin,Medellín,5.0,2022-09-17,3.0,6.237802028656006,-75.60259246826172,1.0,407000000.0,Images/fincaraiz_7572924.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/medellin/medellin/7572924
140000.0,58.0,2.0,Cabañas Amazonia,Bello,4.0,2022-10-02,3.0,6.336729049682617,-75.55958557128906,1.0,240000000.0,Images/fincaraiz_7572925.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cabanas-amazonia/bello/7572925
,73.0,2.0,SAN JOSE,Sabaneta,4.0,2022-09-17,2.0,6.251249313354492,-75.57598876953125,1.0,410000000.0,Images/fincaraiz_7572948.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-jose/sabaneta/7572948
276000.0,83.0,2.0,urbanizacion Laurel apartamentos,Sabaneta,4.0,2022-09-17,3.0,6.154758930206299,-75.60687255859375,1.0,485000000.0,Images/fincaraiz_7572968.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/urbanizacion-laurel-apartamentos/sabaneta/7572968
,124.0,3.0,TRIANON,Envigado,3.0,2022-09-17,3.0,6.15789794921875,-75.59492492675781,0.0,270000000.0,Images/fincaraiz_7572980.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/trianon/envigado/7572980
440000.0,115.0,2.0,Estadio,Medellín,5.0,2022-09-17,3.0,6.257999897003174,-75.59700012207031,1.0,480000000.0,Images/fincaraiz_7573033.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/estadio/medellin/7573033
210000.0,68.0,2.0,cabañas sector amazonia,Bello,4.0,2022-09-17,3.0,6.341967105865479,-75.5646743774414,1.0,270000000.0,Images/fincaraiz_7573080.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cabanas-sector-amazonia/bello/7573080
905000.0,146.0,5.0,Castropol,Medellín,6.0,2022-10-16,4.0,6.213598251342773,-75.56515502929688,3.0,990000000.0,Images/fincaraiz_7573094.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/castropol/medellin/7573094
411000.0,73.0,3.0,CC GM en Itagui a 2 cuadras del parque principal,Itaguí,3.0,2022-09-17,2.0,6.170629978179932,-75.60877227783203,1.0,350000000.0,Images/fincaraiz_7573127.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cc-gm-en-itagui-a-2-cuadras-del-parque-principal/itagui/7573127
593000.0,105.0,3.0,Santa María de los Ángeles,Medellín,5.0,2022-09-17,2.0,6.187036514282227,-75.5788803100586,2.0,650000000.0,Images/fincaraiz_7573166.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/santa-maria-de-los-angeles/medellin/7573166
158000.0,105.0,3.0,Laureles,Medellín,5.0,2022-09-17,3.0,6.237569808959961,-75.60466003417969,1.0,402500000.0,Images/fincaraiz_7573264.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7573264
327000.0,84.0,3.0,La Mota,Medellín,5.0,2022-09-17,4.0,6.219872951507568,-75.59928894042969,1.0,385000000.0,Images/fincaraiz_7573292.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-mota/medellin/7573292
579000.0,125.0,5.0,El Campestre,Medellín,6.0,2022-09-17,3.0,6.185791015625,-75.56966400146484,2.0,499000000.0,Images/fincaraiz_7573344.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-campestre/medellin/7573344
,53.0,1.0,bello,Bello,4.0,2022-09-17,2.0,6.244704723358154,-75.60133361816406,1.0,276000000.0,Images/fincaraiz_7573354.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bello/bello/7573354
249800.0,60.0,2.0,suramérica,Itaguí,4.0,2022-09-17,2.0,6.164121627807617,-75.62865447998047,1.0,279000000.0,Images/fincaraiz_7573357.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suramerica/itagui/7573357
16000.0,70.0,2.0,calle larga,Sabaneta,3.0,2022-09-17,3.0,6.149492263793945,-75.61830139160156,1.0,260000000.0,Images/fincaraiz_7573358.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/calle-larga/sabaneta/7573358
450000.0,88.0,2.0,ITAGUÍ,Itaguí,4.0,2022-09-17,3.0,6.164078235626221,-75.63069915771484,1.0,419500000.0,Images/fincaraiz_7573369.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/itagui/itagui/7573369
143000.0,50.0,1.0,LA INMACULADA,La Estrella,3.0,2022-09-17,2.0,6.134342193603516,-75.63542175292969,1.0,220000000.0,Images/fincaraiz_7573427.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-inmaculada/la-estrella/7573427
1100000.0,215.0,4.0,Provenza,Medellín,6.0,2022-09-17,3.0,6.206374168395996,-75.5647201538086,0.0,960000000.0,Images/fincaraiz_7573444.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/provenza/medellin/7573444
325600.0,98.0,2.0,Loma de los Bernal,Medellín,5.0,2022-09-17,4.0,6.217844486236572,-75.60205078125,1.0,460000000.0,Images/fincaraiz_7573467.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/7573467
465000.0,136.0,4.0,Laureles,Medellín,5.0,2022-09-17,3.0,6.243908405303955,-75.59822082519531,2.0,810000000.0,Images/fincaraiz_7573473.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7573473
,80.0,2.0,ZUÑIGA,Envigado,5.0,2022-09-17,2.0,6.20159912109375,-75.57213592529297,0.0,475000000.0,Images/fincaraiz_7573476.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/zuniga/envigado/7573476
,332.0,5.0,El Diamante,Medellín,6.0,2022-09-17,5.0,6.20159912109375,-75.57213592529297,0.0,1750000000.0,Images/fincaraiz_7573481.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-diamante/medellin/7573481
,169.0,4.0,San Lucas,Medellín,6.0,2022-09-17,3.0,6.20159912109375,-75.57213592529297,0.0,1280000000.0,Images/fincaraiz_7573484.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-lucas/medellin/7573484
,135.0,2.0,El Campestre,Medellín,6.0,2022-10-02,3.0,6.20159912109375,-75.57213592529297,0.0,750000000.0,Images/fincaraiz_7573491.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-campestre/medellin/7573491
,147.0,3.0,San Lucas,Medellín,6.0,2022-11-12,3.0,6.20159912109375,-75.57213592529297,0.0,720000000.0,Images/fincaraiz_7573495.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-lucas/medellin/7573495
,93.0,2.0,Los Balsos,Medellín,6.0,2022-11-12,3.0,6.20159912109375,-75.57213592529297,0.0,650000000.0,Images/fincaraiz_7573497.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-balsos/medellin/7573497
250000.0,92.0,3.0,Suramerica La Estrella,La Estrella,4.0,2022-11-12,2.0,6.151144981384277,-75.6366195678711,1.0,460000000.0,Images/fincaraiz_7573532.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suramerica-la-estrella/la-estrella/7573532
555000.0,140.0,4.0,Poblado La Calera,Medellín,2.0,2022-09-17,3.0,6.241759777069092,-75.6031723022461,2.0,870000000.0,Images/fincaraiz_7573555.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/poblado-la-calera/medellin/7573555
209000.0,64.0,2.0,LA CUENCA,Envigado,4.0,2022-09-17,3.0,6.154914379119873,-75.59654235839844,1.0,340000000.0,Images/fincaraiz_7573567.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-cuenca/envigado/7573567
196283.0,55.0,2.0,La América Danubio,Medellín,4.0,2022-09-17,3.0,6.256531238555908,-75.61254119873047,1.0,253000000.0,Images/fincaraiz_7573588.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-america-danubio/medellin/7573588
,110.0,2.0,Cristo Rey,Medellín,3.0,2022-09-17,4.0,6.2061848640441895,-75.58773040771484,0.0,360000000.0,Images/fincaraiz_7573618.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cristo-rey/medellin/7573618
400000.0,128.0,4.0,Loma las Brujas,Envigado,5.0,2022-09-17,3.0,6.160506248474121,-75.57495880126953,2.0,780000000.0,Images/fincaraiz_7573637.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-las-brujas/envigado/7573637
190000.0,71.0,2.0,Cabañas Amazonia,Bello,4.0,2022-09-17,3.0,6.319188117980957,-75.5686264038086,1.0,280000000.0,Images/fincaraiz_7573675.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cabanas-amazonia/bello/7573675
,57.0,2.0,Belen,Medellín,4.0,2022-09-17,2.0,6.230405330657959,-75.59394073486328,0.0,240000000.0,Images/fincaraiz_7573721.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belen/medellin/7573721
,52.0,2.0,Boston,Medellín,0.0,2022-09-17,3.0,6.249417781829834,-75.5597152709961,0.0,180000000.0,Images/fincaraiz_7573744.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/boston/medellin/7573744
180000.0,61.0,2.0,Bello Madera,Bello,3.0,2022-09-17,3.0,6.315030574798584,-75.55099487304688,1.0,245000000.0,Images/fincaraiz_7573747.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bello-madera/bello/7573747
750000.0,190.0,3.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.202969074249268,-75.55581665039062,3.0,780000000.0,Images/fincaraiz_7573754.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7573754
424900.0,95.0,2.0,LAURELES ESTADIO,Medellín,6.0,2022-09-17,3.0,6.248112678527832,-75.59111022949219,1.0,449500000.0,Images/fincaraiz_7573797.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles-estadio/medellin/7573797
190800.0,42.0,1.0,La Candelaria,Medellín,4.0,2022-09-17,2.0,6.253608703613281,-75.56842803955078,0.0,170000000.0,Images/fincaraiz_7573805.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-candelaria/medellin/7573805
,73.0,2.0,vereda cañaveralejo,Sabaneta,4.0,2022-11-12,3.0,6.142731666564941,-75.62145233154297,2.0,360000000.0,Images/fincaraiz_7573820.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/vereda-canaveralejo/sabaneta/7573820
,55.0,2.0,Rodeo Alto,Medellín,4.0,2022-09-17,3.0,6.203131198883057,-75.60369873046875,0.0,250000000.0,Images/fincaraiz_7573841.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/rodeo-alto/medellin/7573841
1000000.0,150.0,2.0,LA CONCHA,Medellín,6.0,2022-09-17,2.0,6.209880828857422,-75.56404876708984,2.0,670000000.0,Images/fincaraiz_7574026.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-concha/medellin/7574026
,72.0,2.0,virgen del carmen,Sabaneta,4.0,2022-09-17,3.0,6.155124664306641,-75.6069564819336,1.0,330000000.0,Images/fincaraiz_7574027.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/virgen-del-carmen/sabaneta/7574027
,57.0,2.0,Rodeo Alto,Medellín,4.0,2022-09-17,3.0,6.203131198883057,-75.60369873046875,0.0,250000000.0,Images/fincaraiz_7574082.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/rodeo-alto/medellin/7574082
325600.0,98.0,2.0,Loma de los Bernal,Medellín,5.0,2022-09-17,4.0,6.2183685302734375,-75.60375213623047,1.0,460000000.0,Images/fincaraiz_7574085.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/7574085
324000.0,99.0,3.0,Loma de los Bernal,Medellín,4.0,2022-11-12,3.0,6.219208717346191,-75.60536193847656,2.0,495000000.0,Images/fincaraiz_7574091.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/7574091
180000.0,52.0,2.0,Buenos Aires,Medellín,3.0,2022-09-17,3.0,6.225769996643066,-75.54568481445312,0.0,210000000.0,Images/fincaraiz_7574151.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/buenos-aires/medellin/7574151
50000.0,55.0,2.0,Belén,Medellín,4.0,2022-09-17,2.0,6.224748611450195,-75.59498596191406,1.0,264900000.0,Images/fincaraiz_7574163.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belen/medellin/7574163
424900.0,95.0,2.0,Laureles,Medellín,6.0,2022-09-17,3.0,6.247451305389404,-75.59402465820312,1.0,460000000.0,Images/fincaraiz_7574174.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7574174
,79.0,2.0,Loma de los Bernal,Medellín,5.0,2022-10-02,3.0,6.2183685302734375,-75.60375213623047,1.0,400000000.0,Images/fincaraiz_7574185.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/7574185
,94.0,3.0,la fe,El Retiro,5.0,2022-09-17,2.0,6.0649495124816895,-75.5008773803711,2.0,730000000.0,Images/fincaraiz_7574216.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-fe/el-retiro/7574216
540000.0,100.0,2.0,envigado,Envigado,5.0,2022-09-17,2.0,6.165267467498779,-75.57103729248047,1.0,650000000.0,Images/fincaraiz_7574234.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/envigado/envigado/7574234
240000.0,60.0,2.0,virgen del carmen ,Sabaneta,3.0,2022-09-17,3.0,6.156832695007324,-75.60657501220703,1.0,300000000.0,Images/fincaraiz_7574237.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/virgen-del-carmen-/sabaneta/7574237
536000.0,135.0,4.0,envigado,Envigado,5.0,2022-09-17,3.0,6.1662187576293945,-75.57156372070312,2.0,950000000.0,Images/fincaraiz_7574254.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/envigado/envigado/7574254
,110.0,2.0,Calasanz,Medellín,4.0,2022-10-02,4.0,6.262321949005127,-75.61561584472656,1.0,445000000.0,Images/fincaraiz_7574260.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/calasanz/medellin/7574260
,110.0,2.0,CALAZANS,Medellín,4.0,2022-09-17,4.0,6.260880947113037,-75.60047149658203,1.0,445000000.0,Images/fincaraiz_7574285.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/calazans/medellin/7574285
280000.0,71.0,2.0,Loma del Indio,Medellín,4.0,2022-09-17,2.0,6.225631237030029,-75.56257629394531,1.0,404700000.0,Images/fincaraiz_7574289.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-del-indio/medellin/7574289
,65.0,2.0,niquia,Bello,4.0,2022-09-17,3.0,6.338468551635742,-75.53898620605469,1.0,240000000.0,Images/fincaraiz_7574322.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/niquia/bello/7574322
532000.0,61.0,2.0,La Visitación,Medellín,5.0,2022-09-17,2.0,6.194539546966553,-75.5638656616211,1.0,320000000.0,Images/fincaraiz_7574452.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-visitacion/medellin/7574452
312500.0,72.0,2.0,Los Balsos,Medellín,6.0,2022-09-17,3.0,6.292036056518555,-75.54340362548828,2.0,454500000.0,Images/fincaraiz_7574543.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-balsos/medellin/7574543
150000.0,57.0,2.0,Bella Vista,Bello,3.0,2022-09-17,3.0,6.349546909332275,-75.5640640258789,0.0,148000000.0,Images/fincaraiz_7574549.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bella-vista/bello/7574549
,60.0,2.0,Fontibon,Rionegro,4.0,2022-09-17,2.0,6.167965412139893,-75.3758316040039,1.0,252000000.0,Images/fincaraiz_7574569.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/fontibon/rionegro/7574569
280000.0,73.0,2.0,Loma del Indio,Medellín,4.0,2022-09-17,3.0,6.292036056518555,-75.54340362548828,1.0,395000000.0,Images/fincaraiz_7574578.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-del-indio/medellin/7574578
200000.0,58.0,2.0,gravetal,Sabaneta,3.0,2022-09-17,3.0,6.156643390655518,-75.60672760009766,1.0,310000000.0,Images/fincaraiz_7574707.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/gravetal/sabaneta/7574707
130000.0,42.0,1.0,Prado Centro,Medellín,3.0,2022-09-17,2.0,6.2619218826293945,-75.55908203125,0.0,165000000.0,Images/fincaraiz_7574723.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/prado-centro/medellin/7574723
200000.0,74.0,2.0,prados de sabaneta,Sabaneta,4.0,2022-09-17,2.0,6.149598598480225,-75.62471771240234,1.0,395000000.0,Images/fincaraiz_7574758.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/prados-de-sabaneta/sabaneta/7574758
240000.0,96.0,2.0,Los Colores,Medellín,4.0,2022-10-16,3.0,6.292036056518555,-75.54340362548828,2.0,350000000.0,Images/fincaraiz_7574781.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-colores/medellin/7574781
,47.0,2.0,Robledo,Medellín,3.0,2022-09-17,2.0,6.282801628112793,-75.5974349975586,0.0,152000000.0,Images/fincaraiz_7574805.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/robledo/medellin/7574805
469000.0,120.0,4.0,Loma del Chocho,Envigado,5.0,2022-09-17,3.0,6.247486591339111,-75.59098052978516,2.0,820000000.0,Images/fincaraiz_7574811.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-del-chocho/envigado/7574811
300000.0,79.0,2.0,LA ABADIA,Envigado,5.0,2022-09-17,3.0,6.174870491027832,-75.57576751708984,2.0,460000000.0,Images/fincaraiz_7574813.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-abadia/envigado/7574813
276000.0,68.0,2.0,SEñORIAL,Envigado,4.0,2022-09-17,2.0,6.158315658569336,-75.5959701538086,1.0,340000000.0,Images/fincaraiz_7574826.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/senorial/envigado/7574826
481300.0,119.0,2.0,El Poblado,Medellín,5.0,2022-09-17,3.0,6.292036056518555,-75.54340362548828,2.0,750000000.0,Images/fincaraiz_7574845.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7574845
,112.0,3.0,loma del esmeraldal,Envigado,5.0,2022-09-17,4.0,6.170135021209717,-75.58741760253906,2.0,550000000.0,Images/fincaraiz_7574849.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-del-esmeraldal/envigado/7574849
,68.0,2.0,Boston,Medellín,4.0,2022-09-17,3.0,6.247188568115234,-75.55525970458984,0.0,350000000.0,Images/fincaraiz_7574851.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/boston/medellin/7574851
110000.0,75.0,2.0,La Castellana,Medellín,5.0,2022-09-17,3.0,6.242255687713623,-75.6076431274414,1.0,377000000.0,Images/fincaraiz_7574867.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-castellana/medellin/7574867
,87.0,2.0,Suramericana,Medellín,4.0,2022-09-17,3.0,6.157902240753174,-75.62608337402344,0.0,400000000.0,Images/fincaraiz_7574887.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suramericana/medellin/7574887
180000.0,52.0,2.0,Loma del Indio,Medellín,4.0,2022-09-17,3.0,6.226799488067627,-75.55941772460938,1.0,290000000.0,Images/fincaraiz_7574903.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-del-indio/medellin/7574903
158000.0,58.0,2.0,madera,Bello,3.0,2022-09-17,3.0,6.316003799438477,-75.55534362792969,1.0,225000000.0,Images/fincaraiz_7574913.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/madera/bello/7574913
,76.0,2.0,San Germán,Medellín,4.0,2022-09-17,3.0,6.269051551818848,-75.59140014648438,0.0,485000000.0,Images/fincaraiz_7574935.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-german/medellin/7574935
255000.0,64.0,2.0,Buenos Aires,Medellín,4.0,2022-09-17,3.0,6.243974685668945,-75.55937194824219,0.0,310000000.0,Images/fincaraiz_7574959.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/buenos-aires/medellin/7574959
